Hour Index,Inflated to 2020 prices,,,adjusted_value = (old_value * cpi_current) / cpi_old,,,,,,,Year,Annual,,,,,,($/kWh),,,,Inflated to 2020 prices
2208,0.008230299,,,,,,,,,,,,,,,,,0.00813,,,,0.008230299
2209,0.006711793,,,,,,,,,,,,,,,,,0.00663,,,,0.006711793
2210,0.005405879,,,,,,,,,,,,,,,,,0.00534,,,,0.005405879
2211,0.005537483,,,,,,,,,,,,,,,,,0.00547,,,,0.005537483
2212,0.006225872,,,,,,,,,,,,,,,,,0.00615,,,,0.006225872
2213,0.014172716,,,,,,,,,,,,,,,,,0.014,,,,0.014172716
2214,0.02608792,,,,,,,,,,,,,,,,,0.02577,,,,0.02608792
2215,0.020094886,,,,,,,,,,,,,,,,,0.01985,,,,0.020094886
2216,0.018110706,,,,,,,,,,,,,,,,,0.01789,,,,0.018110706
2217,0.019031933,,,,,,,,,,,,,,,,,0.0188,,,,0.019031933
2218,0.01830305,,,,,,,,,,,,,,,,,0.01808,,,,0.01830305
2219,0.018019596,,,,,,,,,,,,,,,,,0.0178,,,,0.018019596
2220,0.017726018,,,,,,,,,,,,,,,,,0.01751,,,,0.017726018
2221,0.018485271,,,,,,,,,,,,,,,,,0.01826,,,,0.018485271
2222,0.017908239,,,,,,,,,,,,,,,,,0.01769,,,,0.017908239
2223,0.018292927,,,,,,,,,,,,,,,,,0.01807,,,,0.018292927
2224,0.017938609,,,,,,,,,,,,,,,,,0.01772,,,,0.017938609
2225,0.016744051,,,,,,,,,,,,,,,,,0.01654,,,,0.016744051
2226,0.018019596,,,,,,,,,,,,,,,,,0.0178,,,,0.018019596
2227,0.020064516,,,,,,,,,,,,,,,,,0.01982,,,,0.020064516
2228,0.021815859,,,,,,,,,,,,,,,,,0.02155,,,,0.021815859
2229,0.016895902,,,,,,,,,,,,,,,,,0.01669,,,,0.016895902
2230,0.0125631,,,,,,,,,,,,,,,,,0.01241,,,,0.0125631
2231,0.008645357,,,,,,,,,,,,,,,,,0.00854,,,,0.008645357
2232,0.012077179,,,,,,,,,,,,,,,,,0.01193,,,,0.012077179
2233,0.010791511,,,,,,,,,,,,,,,,,0.01066,,,,0.010791511
2234,0.008483383,,,,,,,,,,,,,,,,,0.00838,,,,0.008483383
2235,0.008797207,,,,,,,,,,,,,,,,,0.00869,,,,0.008797207
2236,0.012968035,,,,,,,,,,,,,,,,,0.01281,,,,0.012968035
2237,0.01740207,,,,,,,,,,,,,,,,,0.01719,,,,0.01740207
2238,0.022392891,,,,,,,,,,,,,,,,,0.02212,,,,0.022392891
2239,0.026452362,,,,,,,,,,,,,,,,,0.02613,,,,0.026452362
2240,0.024954103,,,,,,,,,,,,,,,,,0.02465,,,,0.024954103
2241,0.021350184,,,,,,,,,,,,,,,,,0.02109,,,,0.021350184
2242,0.022686469,,,,,,,,,,,,,,,,,0.02241,,,,0.022686469
2243,0.028446665,,,,,,,,,,,,,,,,,0.0281,,,,0.028446665
2244,0.029732333,,,,,,,,,,,,,,,,,0.02937,,,,0.029732333
2245,0.038802871,,,,,,,,,,,,,,,,,0.03833,,,,0.038802871
2246,0.041374207,,,,,,,,,,,,,,,,,0.04087,,,,0.041374207
2247,0.064091045,,,,,,,,,,,,,,,,,0.06331,,,,0.064091045
2248,0.087344423,,,,,,,,,,,,,,,,,0.08628,,,,0.087344423
2249,0.0702663,,,,,,,,,,,,,,,,,0.06941,,,,0.0702663
2250,0.04027076,,,,,,,,,,,,,,,,,0.03978,,,,0.04027076
2251,0.046344781,,,,,,,,,,,,,,,,,0.04578,,,,0.046344781
2252,0.038205592,,,,,,,,,,,,,,,,,0.03774,,,,0.038205592
2253,0.025338791,,,,,,,,,,,,,,,,,0.02503,,,,0.025338791
2254,0.028122717,,,,,,,,,,,,,,,,,0.02778,,,,0.028122717
2255,0.021431171,,,,,,,,,,,,,,,,,0.02117,,,,0.021431171
2256,0.018950946,,,,,,,,,,,,,,,,,0.01872,,,,0.018950946
2257,0.017442564,,,,,,,,,,,,,,,,,0.01723,,,,0.017442564
2258,0.016764298,,,,,,,,,,,,,,,,,0.01656,,,,0.016764298
2259,0.014405553,,,,,,,,,,,,,,,,,0.01423,,,,0.014405553
2260,0.016703558,,,,,,,,,,,,,,,,,0.0165,,,,0.016703558
2261,0.018839589,,,,,,,,,,,,,,,,,0.01861,,,,0.018839589
2262,0.023030663,,,,,,,,,,,,,,,,,0.02275,,,,0.023030663
2263,0.021664008,,,,,,,,,,,,,,,,,0.0214,,,,0.021664008
2264,0.022494125,,,,,,,,,,,,,,,,,0.02222,,,,0.022494125
2265,0.025804466,,,,,,,,,,,,,,,,,0.02549,,,,0.025804466
2266,0.025774096,,,,,,,,,,,,,,,,,0.02546,,,,0.025774096
2267,0.024002507,,,,,,,,,,,,,,,,,0.02371,,,,0.024002507
2268,0.025024967,,,,,,,,,,,,,,,,,0.02472,,,,0.025024967
2269,0.027667166,,,,,,,,,,,,,,,,,0.02733,,,,0.027667166
2270,0.033346376,,,,,,,,,,,,,,,,,0.03294,,,,0.033346376
2271,0.034733277,,,,,,,,,,,,,,,,,0.03431,,,,0.034733277
2272,0.037881645,,,,,,,,,,,,,,,,,0.03742,,,,0.037881645
2273,0.030036034,,,,,,,,,,,,,,,,,0.02967,,,,0.030036034
2274,0.022838319,,,,,,,,,,,,,,,,,0.02256,,,,0.022838319
2275,0.023789916,,,,,,,,,,,,,,,,,0.0235,,,,0.023789916
2276,0.022868689,,,,,,,,,,,,,,,,,0.02259,,,,0.022868689
2277,0.019477361,,,,,,,,,,,,,,,,,0.01924,,,,0.019477361
2278,0.019781062,,,,,,,,,,,,,,,,,0.01954,,,,0.019781062
2279,0.018930699,,,,,,,,,,,,,,,,,0.0187,,,,0.018930699
2280,0.016663064,,,,,,,,,,,,,,,,,0.01646,,,,0.016663064
2281,0.016845285,,,,,,,,,,,,,,,,,0.01664,,,,0.016845285
2282,0.015944305,,,,,,,,,,,,,,,,,0.01575,,,,0.015944305
2283,0.015407767,,,,,,,,,,,,,,,,,0.01522,,,,0.015407767
2284,0.018130953,,,,,,,,,,,,,,,,,0.01791,,,,0.018130953
2285,0.020428957,,,,,,,,,,,,,,,,,0.02018,,,,0.020428957
2286,0.018778848,,,,,,,,,,,,,,,,,0.01855,,,,0.018778848
2287,0.018384037,,,,,,,,,,,,,,,,,0.01816,,,,0.018384037
2288,0.02016575,,,,,,,,,,,,,,,,,0.01992,,,,0.02016575
2289,0.021987956,,,,,,,,,,,,,,,,,0.02172,,,,0.021987956
2290,0.023607695,,,,,,,,,,,,,,,,,0.02332,,,,0.023607695
2291,0.023152144,,,,,,,,,,,,,,,,,0.02287,,,,0.023152144
2292,0.021147717,,,,,,,,,,,,,,,,,0.02089,,,,0.021147717
2293,0.020408711,,,,,,,,,,,,,,,,,0.02016,,,,0.020408711
2294,0.02305091,,,,,,,,,,,,,,,,,0.02277,,,,0.02305091
2295,0.024022753,,,,,,,,,,,,,,,,,0.02373,,,,0.024022753
2296,0.027900003,,,,,,,,,,,,,,,,,0.02756,,,,0.027900003
2297,0.027960744,,,,,,,,,,,,,,,,,0.02762,,,,0.027960744
2298,0.027687413,,,,,,,,,,,,,,,,,0.02735,,,,0.027687413
2299,0.027960744,,,,,,,,,,,,,,,,,0.02762,,,,0.027960744
2300,0.028072101,,,,,,,,,,,,,,,,,0.02773,,,,0.028072101
2301,0.019517854,,,,,,,,,,,,,,,,,0.01928,,,,0.019517854
2302,0.019588718,,,,,,,,,,,,,,,,,0.01935,,,,0.019588718
2303,0.018384037,,,,,,,,,,,,,,,,,0.01816,,,,0.018384037
2304,0.019254647,,,,,,,,,,,,,,,,,0.01902,,,,0.019254647
2305,0.017786758,,,,,,,,,,,,,,,,,0.01757,,,,0.017786758
2306,0.017128739,,,,,,,,,,,,,,,,,0.01692,,,,0.017128739
2307,0.016541584,,,,,,,,,,,,,,,,,0.01634,,,,0.016541584
2308,0.017057876,,,,,,,,,,,,,,,,,0.01685,,,,0.017057876
2309,0.018282803,,,,,,,,,,,,,,,,,0.01806,,,,0.018282803
2310,0.017877869,,,,,,,,,,,,,,,,,0.01766,,,,0.017877869
2311,0.019446991,,,,,,,,,,,,,,,,,0.01921,,,,0.019446991
2312,0.020823769,,,,,,,,,,,,,,,,,0.02057,,,,0.020823769
2313,0.02124895,,,,,,,,,,,,,,,,,0.02099,,,,0.02124895
2314,0.021947463,,,,,,,,,,,,,,,,,0.02168,,,,0.021947463
2315,0.022453631,,,,,,,,,,,,,,,,,0.02218,,,,0.022453631
2316,0.021552651,,,,,,,,,,,,,,,,,0.02129,,,,0.021552651
2317,0.021623515,,,,,,,,,,,,,,,,,0.02136,,,,0.021623515
2318,0.024812376,,,,,,,,,,,,,,,,,0.02451,,,,0.024812376
2319,0.025278051,,,,,,,,,,,,,,,,,0.02497,,,,0.025278051
2320,0.028416295,,,,,,,,,,,,,,,,,0.02807,,,,0.028416295
2321,0.031230592,,,,,,,,,,,,,,,,,0.03085,,,,0.031230592
2322,0.030764917,,,,,,,,,,,,,,,,,0.03039,,,,0.030764917
2323,0.037557697,,,,,,,,,,,,,,,,,0.0371,,,,0.037557697
2324,0.043783568,,,,,,,,,,,,,,,,,0.04325,,,,0.043783568
2325,0.028021484,,,,,,,,,,,,,,,,,0.02768,,,,0.028021484
2326,0.027697536,,,,,,,,,,,,,,,,,0.02736,,,,0.027697536
2327,0.021755119,,,,,,,,,,,,,,,,,0.02149,,,,0.021755119
2328,0.019214153,,,,,,,,,,,,,,,,,0.01898,,,,0.019214153
2329,0.018171446,,,,,,,,,,,,,,,,,0.01795,,,,0.018171446
2330,0.017685525,,,,,,,,,,,,,,,,,0.01747,,,,0.017685525
2331,0.017776635,,,,,,,,,,,,,,,,,0.01756,,,,0.017776635
2332,0.018950946,,,,,,,,,,,,,,,,,0.01872,,,,0.018950946
2333,0.022018326,,,,,,,,,,,,,,,,,0.02175,,,,0.022018326
2334,0.026725693,,,,,,,,,,,,,,,,,0.0264,,,,0.026725693
2335,0.021694379,,,,,,,,,,,,,,,,,0.02143,,,,0.021694379
2336,0.022899059,,,,,,,,,,,,,,,,,0.02262,,,,0.022899059
2337,0.026290388,,,,,,,,,,,,,,,,,0.02597,,,,0.026290388
2338,0.027262231,,,,,,,,,,,,,,,,,0.02693,,,,0.027262231
2339,0.031149605,,,,,,,,,,,,,,,,,0.03077,,,,0.031149605
2340,0.032921194,,,,,,,,,,,,,,,,,0.03252,,,,0.032921194
2341,0.038094235,,,,,,,,,,,,,,,,,0.03763,,,,0.038094235
2342,0.047731682,,,,,,,,,,,,,,,,,0.04715,,,,0.047731682
2343,0.075844276,,,,,,,,,,,,,,,,,0.07492,,,,0.075844276
2344,0.096354221,,,,,,,,,,,,,,,,,0.09518,,,,0.096354221
2345,0.083396309,,,,,,,,,,,,,,,,,0.08238,,,,0.083396309
2346,0.051112887,,,,,,,,,,,,,,,,,0.05049,,,,0.051112887
2347,0.051112887,,,,,,,,,,,,,,,,,0.05049,,,,0.051112887
2348,0.044755412,,,,,,,,,,,,,,,,,0.04421,,,,0.044755412
2349,0.033396992,,,,,,,,,,,,,,,,,0.03299,,,,0.033396992
2350,0.027373588,,,,,,,,,,,,,,,,,0.02704,,,,0.027373588
2351,0.021481788,,,,,,,,,,,,,,,,,0.02122,,,,0.021481788
2352,0.020398587,,,,,,,,,,,,,,,,,0.02015,,,,0.020398587
2353,0.018414407,,,,,,,,,,,,,,,,,0.01819,,,,0.018414407
2354,0.016885779,,,,,,,,,,,,,,,,,0.01668,,,,0.016885779
2355,0.01634924,,,,,,,,,,,,,,,,,0.01615,,,,0.01634924
2356,0.017078123,,,,,,,,,,,,,,,,,0.01687,,,,0.017078123
2357,0.019345757,,,,,,,,,,,,,,,,,0.01911,,,,0.019345757
2358,0.021340061,,,,,,,,,,,,,,,,,0.02108,,,,0.021340061
2359,0.021147717,,,,,,,,,,,,,,,,,0.02089,,,,0.021147717
2360,0.020935126,,,,,,,,,,,,,,,,,0.02068,,,,0.020935126
2361,0.024549168,,,,,,,,,,,,,,,,,0.02425,,,,0.024549168
2362,0.028092347,,,,,,,,,,,,,,,,,0.02775,,,,0.028092347
2363,0.029742456,,,,,,,,,,,,,,,,,0.02938,,,,0.029742456
2364,0.031311579,,,,,,,,,,,,,,,,,0.03093,,,,0.031311579
2365,0.038286579,,,,,,,,,,,,,,,,,0.03782,,,,0.038286579
2366,0.047721559,,,,,,,,,,,,,,,,,0.04714,,,,0.047721559
2367,0.092456724,,,,,,,,,,,,,,,,,0.09133,,,,0.092456724
2368,0.103794896,,,,,,,,,,,,,,,,,0.10253,,,,0.103794896
2369,0.09995814,,,,,,,,,,,,,,,,,0.09874,,,,0.09995814
2370,0.038762378,,,,,,,,,,,,,,,,,0.03829,,,,0.038762378
2371,0.031888611,,,,,,,,,,,,,,,,,0.0315,,,,0.031888611
2372,0.02112747,,,,,,,,,,,,,,,,,0.02087,,,,0.02112747
2373,0.01827268,,,,,,,,,,,,,,,,,0.01805,,,,0.01827268
2374,0.017209726,,,,,,,,,,,,,,,,,0.017,,,,0.017209726
2375,0.013858891,,,,,,,,,,,,,,,,,0.01369,,,,0.013858891
2376,0.0125631,,,,,,,,,,,,,,,,,0.01241,,,,0.0125631
2377,0.010184109,,,,,,,,,,,,,,,,,0.01006,,,,0.010184109
2378,0.008048078,,,,,,,,,,,,,,,,,0.00795,,,,0.008048078
2379,0.007339442,,,,,,,,,,,,,,,,,0.00725,,,,0.007339442
2380,0.008199928,,,,,,,,,,,,,,,,,0.0081,,,,0.008199928
2381,0.011014225,,,,,,,,,,,,,,,,,0.01088,,,,0.011014225
2382,0.017898115,,,,,,,,,,,,,,,,,0.01768,,,,0.017898115
2383,0.016804792,,,,,,,,,,,,,,,,,0.0166,,,,0.016804792
2384,0.015984799,,,,,,,,,,,,,,,,,0.01579,,,,0.015984799
2385,0.017300837,,,,,,,,,,,,,,,,,0.01709,,,,0.017300837
2386,0.018009472,,,,,,,,,,,,,,,,,0.01779,,,,0.018009472
2387,0.019943036,,,,,,,,,,,,,,,,,0.0197,,,,0.019943036
2388,0.0203176,,,,,,,,,,,,,,,,,0.02007,,,,0.0203176
2389,0.024812376,,,,,,,,,,,,,,,,,0.02451,,,,0.024812376
2390,0.025824713,,,,,,,,,,,,,,,,,0.02551,,,,0.025824713
2391,0.047144527,,,,,,,,,,,,,,,,,0.04657,,,,0.047144527
2392,0.067502621,,,,,,,,,,,,,,,,,0.06668,,,,0.067502621
2393,0.053957554,,,,,,,,,,,,,,,,,0.0533,,,,0.053957554
2394,0.039734221,,,,,,,,,,,,,,,,,0.03925,,,,0.039734221
2395,0.030815533,,,,,,,,,,,,,,,,,0.03044,,,,0.030815533
2396,0.029135054,,,,,,,,,,,,,,,,,0.02878,,,,0.029135054
2397,0.023830409,,,,,,,,,,,,,,,,,0.02354,,,,0.023830409
2398,0.022797826,,,,,,,,,,,,,,,,,0.02252,,,,0.022797826
2399,0.019052179,,,,,,,,,,,,,,,,,0.01882,,,,0.019052179
2400,0.012583347,,,,,,,,,,,,,,,,,0.01243,,,,0.012583347
2401,0.008928811,,,,,,,,,,,,,,,,,0.00882,,,,0.008928811
2402,0.006347352,,,,,,,,,,,,,,,,,0.00627,,,,0.006347352
2403,0.006357475,,,,,,,,,,,,,,,,,0.00628,,,,0.006357475
2404,0.006964877,,,,,,,,,,,,,,,,,0.00688,,,,0.006964877
2405,0.012856678,,,,,,,,,,,,,,,,,0.0127,,,,0.012856678
2406,0.021593145,,,,,,,,,,,,,,,,,0.02133,,,,0.021593145
2407,0.018080336,,,,,,,,,,,,,,,,,0.01786,,,,0.018080336
2408,0.017928485,,,,,,,,,,,,,,,,,0.01771,,,,0.017928485
2409,0.017877869,,,,,,,,,,,,,,,,,0.01766,,,,0.017877869
2410,0.020813645,,,,,,,,,,,,,,,,,0.02056,,,,0.020813645
2411,0.021633638,,,,,,,,,,,,,,,,,0.02137,,,,0.021633638
2412,0.022595358,,,,,,,,,,,,,,,,,0.02232,,,,0.022595358
2413,0.025075584,,,,,,,,,,,,,,,,,0.02477,,,,0.025075584
2414,0.032577,,,,,,,,,,,,,,,,,0.03218,,,,0.032577
2415,0.035350803,,,,,,,,,,,,,,,,,0.03492,,,,0.035350803
2416,0.051234368,,,,,,,,,,,,,,,,,0.05061,,,,0.051234368
2417,0.042538394,,,,,,,,,,,,,,,,,0.04202,,,,0.042538394
2418,0.030268872,,,,,,,,,,,,,,,,,0.0299,,,,0.030268872
2419,0.036282152,,,,,,,,,,,,,,,,,0.03584,,,,0.036282152
2420,0.03456118,,,,,,,,,,,,,,,,,0.03414,,,,0.03456118
2421,0.023536832,,,,,,,,,,,,,,,,,0.02325,,,,0.023536832
2422,0.022484001,,,,,,,,,,,,,,,,,0.02221,,,,0.022484001
2423,0.020064516,,,,,,,,,,,,,,,,,0.01982,,,,0.020064516
2424,0.019366004,,,,,,,,,,,,,,,,,0.01913,,,,0.019366004
2425,0.017807005,,,,,,,,,,,,,,,,,0.01759,,,,0.017807005
2426,0.016490967,,,,,,,,,,,,,,,,,0.01629,,,,0.016490967
2427,0.016126526,,,,,,,,,,,,,,,,,0.01593,,,,0.016126526
2428,0.01734133,,,,,,,,,,,,,,,,,0.01713,,,,0.01734133
2429,0.024559292,,,,,,,,,,,,,,,,,0.02426,,,,0.024559292
2430,0.027626672,,,,,,,,,,,,,,,,,0.02729,,,,0.027626672
2431,0.021927216,,,,,,,,,,,,,,,,,0.02166,,,,0.021927216
2432,0.022018326,,,,,,,,,,,,,,,,,0.02175,,,,0.022018326
2433,0.024589662,,,,,,,,,,,,,,,,,0.02429,,,,0.024589662
2434,0.024022753,,,,,,,,,,,,,,,,,0.02373,,,,0.024022753
2435,0.022625728,,,,,,,,,,,,,,,,,0.02235,,,,0.022625728
2436,0.022443508,,,,,,,,,,,,,,,,,0.02217,,,,0.022443508
2437,0.023860779,,,,,,,,,,,,,,,,,0.02357,,,,0.023860779
2438,0.028426419,,,,,,,,,,,,,,,,,0.02808,,,,0.028426419
2439,0.028962957,,,,,,,,,,,,,,,,,0.02861,,,,0.028962957
2440,0.044866769,,,,,,,,,,,,,,,,,0.04432,,,,0.044866769
2441,0.030430845,,,,,,,,,,,,,,,,,0.03006,,,,0.030430845
2442,0.022463755,,,,,,,,,,,,,,,,,0.02219,,,,0.022463755
2443,0.02121858,,,,,,,,,,,,,,,,,0.02096,,,,0.02121858
2444,0.019851925,,,,,,,,,,,,,,,,,0.01961,,,,0.019851925
2445,0.019052179,,,,,,,,,,,,,,,,,0.01882,,,,0.019052179
2446,0.019912666,,,,,,,,,,,,,,,,,0.01967,,,,0.019912666
2447,0.018576381,,,,,,,,,,,,,,,,,0.01835,,,,0.018576381
2448,0.016723805,,,,,,,,,,,,,,,,,0.01652,,,,0.016723805
2449,0.015509,,,,,,,,,,,,,,,,,0.01532,,,,0.015509
2450,0.013514697,,,,,,,,,,,,,,,,,0.01335,,,,0.013514697
2451,0.012310016,,,,,,,,,,,,,,,,,0.01216,,,,0.012310016
2452,0.012461867,,,,,,,,,,,,,,,,,0.01231,,,,0.012461867
2453,0.014476417,,,,,,,,,,,,,,,,,0.0143,,,,0.014476417
2454,0.016369487,,,,,,,,,,,,,,,,,0.01617,,,,0.016369487
2455,0.017351453,,,,,,,,,,,,,,,,,0.01714,,,,0.017351453
2456,0.018687738,,,,,,,,,,,,,,,,,0.01846,,,,0.018687738
2457,0.020155627,,,,,,,,,,,,,,,,,0.01991,,,,0.020155627
2458,0.02211956,,,,,,,,,,,,,,,,,0.02185,,,,0.02211956
2459,0.020925003,,,,,,,,,,,,,,,,,0.02067,,,,0.020925003
2460,0.019710198,,,,,,,,,,,,,,,,,0.01947,,,,0.019710198
2461,0.018738355,,,,,,,,,,,,,,,,,0.01851,,,,0.018738355
2462,0.018191693,,,,,,,,,,,,,,,,,0.01797,,,,0.018191693
2463,0.019963283,,,,,,,,,,,,,,,,,0.01972,,,,0.019963283
2464,0.020874386,,,,,,,,,,,,,,,,,0.02062,,,,0.020874386
2465,0.02007464,,,,,,,,,,,,,,,,,0.01983,,,,0.02007464
2466,0.019598841,,,,,,,,,,,,,,,,,0.01936,,,,0.019598841
2467,0.022696592,,,,,,,,,,,,,,,,,0.02242,,,,0.022696592
2468,0.024832623,,,,,,,,,,,,,,,,,0.02453,,,,0.024832623
2469,0.02118821,,,,,,,,,,,,,,,,,0.02093,,,,0.02118821
2470,0.018940822,,,,,,,,,,,,,,,,,0.01871,,,,0.018940822
2471,0.016652941,,,,,,,,,,,,,,,,,0.01645,,,,0.016652941
2472,0.017584291,,,,,,,,,,,,,,,,,0.01737,,,,0.017584291
2473,0.017361577,,,,,,,,,,,,,,,,,0.01715,,,,0.017361577
2474,0.017078123,,,,,,,,,,,,,,,,,0.01687,,,,0.017078123
2475,0.017067999,,,,,,,,,,,,,,,,,0.01686,,,,0.017067999
2476,0.017685525,,,,,,,,,,,,,,,,,0.01747,,,,0.017685525
2477,0.01920403,,,,,,,,,,,,,,,,,0.01897,,,,0.01920403
2478,0.022666222,,,,,,,,,,,,,,,,,0.02239,,,,0.022666222
2479,0.023506461,,,,,,,,,,,,,,,,,0.02322,,,,0.023506461
2480,0.029428632,,,,,,,,,,,,,,,,,0.02907,,,,0.029428632
2481,0.031595033,,,,,,,,,,,,,,,,,0.03121,,,,0.031595033
2482,0.029944924,,,,,,,,,,,,,,,,,0.02958,,,,0.029944924
2483,0.02882123,,,,,,,,,,,,,,,,,0.02847,,,,0.02882123
2484,0.023840533,,,,,,,,,,,,,,,,,0.02355,,,,0.023840533
2485,0.022757332,,,,,,,,,,,,,,,,,0.02248,,,,0.022757332
2486,0.020469451,,,,,,,,,,,,,,,,,0.02022,,,,0.020469451
2487,0.019963283,,,,,,,,,,,,,,,,,0.01972,,,,0.019963283
2488,0.020459328,,,,,,,,,,,,,,,,,0.02021,,,,0.020459328
2489,0.020864262,,,,,,,,,,,,,,,,,0.02061,,,,0.020864262
2490,0.021694379,,,,,,,,,,,,,,,,,0.02143,,,,0.021694379
2491,0.024144234,,,,,,,,,,,,,,,,,0.02385,,,,0.024144234
2492,0.022747209,,,,,,,,,,,,,,,,,0.02247,,,,0.022747209
2493,0.01830305,,,,,,,,,,,,,,,,,0.01808,,,,0.01830305
2494,0.015964552,,,,,,,,,,,,,,,,,0.01577,,,,0.015964552
2495,0.011530517,,,,,,,,,,,,,,,,,0.01139,,,,0.011530517
2496,0.008797207,,,,,,,,,,,,,,,,,0.00869,,,,0.008797207
2497,0.007703883,,,,,,,,,,,,,,,,,0.00761,,,,0.007703883
2498,0.006144885,,,,,,,,,,,,,,,,,0.00607,,,,0.006144885
2499,0.0066713,,,,,,,,,,,,,,,,,0.00659,,,,0.0066713
2500,0.008129065,,,,,,,,,,,,,,,,,0.00803,,,,0.008129065
2501,0.011611504,,,,,,,,,,,,,,,,,0.01147,,,,0.011611504
2502,0.019558348,,,,,,,,,,,,,,,,,0.01932,,,,0.019558348
2503,0.018809219,,,,,,,,,,,,,,,,,0.01858,,,,0.018809219
2504,0.017108493,,,,,,,,,,,,,,,,,0.0169,,,,0.017108493
2505,0.017786758,,,,,,,,,,,,,,,,,0.01757,,,,0.017786758
2506,0.016369487,,,,,,,,,,,,,,,,,0.01617,,,,0.016369487
2507,0.015610234,,,,,,,,,,,,,,,,,0.01542,,,,0.015610234
2508,0.015012955,,,,,,,,,,,,,,,,,0.01483,,,,0.015012955
2509,0.016652941,,,,,,,,,,,,,,,,,0.01645,,,,0.016652941
2510,0.017999349,,,,,,,,,,,,,,,,,0.01778,,,,0.017999349
2511,0.018384037,,,,,,,,,,,,,,,,,0.01816,,,,0.018384037
2512,0.020175873,,,,,,,,,,,,,,,,,0.01993,,,,0.020175873
2513,0.022281534,,,,,,,,,,,,,,,,,0.02201,,,,0.022281534
2514,0.022514371,,,,,,,,,,,,,,,,,0.02224,,,,0.022514371
2515,0.019376127,,,,,,,,,,,,,,,,,0.01914,,,,0.019376127
2516,0.018687738,,,,,,,,,,,,,,,,,0.01846,,,,0.018687738
2517,0.014931968,,,,,,,,,,,,,,,,,0.01475,,,,0.014931968
2518,0.011287556,,,,,,,,,,,,,,,,,0.01115,,,,0.011287556
2519,0.007926597,,,,,,,,,,,,,,,,,0.00783,,,,0.007926597
2520,0.008189805,,,,,,,,,,,,,,,,,0.00809,,,,0.008189805
2521,0.006367599,,,,,,,,,,,,,,,,,0.00629,,,,0.006367599
2522,0.006235995,,,,,,,,,,,,,,,,,0.00616,,,,0.006235995
2523,0.006428339,,,,,,,,,,,,,,,,,0.00635,,,,0.006428339
2524,0.007673513,,,,,,,,,,,,,,,,,0.00758,,,,0.007673513
2525,0.010467563,,,,,,,,,,,,,,,,,0.01034,,,,0.010467563
2526,0.016946519,,,,,,,,,,,,,,,,,0.01674,,,,0.016946519
2527,0.017513427,,,,,,,,,,,,,,,,,0.0173,,,,0.017513427
2528,0.01644035,,,,,,,,,,,,,,,,,0.01624,,,,0.01644035
2529,0.019042056,,,,,,,,,,,,,,,,,0.01881,,,,0.019042056
2530,0.018849712,,,,,,,,,,,,,,,,,0.01862,,,,0.018849712
2531,0.018849712,,,,,,,,,,,,,,,,,0.01862,,,,0.018849712
2532,0.018465024,,,,,,,,,,,,,,,,,0.01824,,,,0.018465024
2533,0.020064516,,,,,,,,,,,,,,,,,0.01982,,,,0.020064516
2534,0.020266984,,,,,,,,,,,,,,,,,0.02002,,,,0.020266984
2535,0.024954103,,,,,,,,,,,,,,,,,0.02465,,,,0.024954103
2536,0.022261287,,,,,,,,,,,,,,,,,0.02199,,,,0.022261287
2537,0.021228704,,,,,,,,,,,,,,,,,0.02097,,,,0.021228704
2538,0.02016575,,,,,,,,,,,,,,,,,0.01992,,,,0.02016575
2539,0.019133166,,,,,,,,,,,,,,,,,0.0189,,,,0.019133166
2540,0.019527978,,,,,,,,,,,,,,,,,0.01929,,,,0.019527978
2541,0.018029719,,,,,,,,,,,,,,,,,0.01781,,,,0.018029719
2542,0.015519124,,,,,,,,,,,,,,,,,0.01533,,,,0.015519124
2543,0.009688064,,,,,,,,,,,,,,,,,0.00957,,,,0.009688064
2544,0.008898441,,,,,,,,,,,,,,,,,0.00879,,,,0.008898441
2545,0.008301162,,,,,,,,,,,,,,,,,0.0082,,,,0.008301162
2546,0.007157221,,,,,,,,,,,,,,,,,0.00707,,,,0.007157221
2547,0.007825364,,,,,,,,,,,,,,,,,0.00773,,,,0.007825364
2548,0.007794994,,,,,,,,,,,,,,,,,0.0077,,,,0.007794994
2549,0.015043325,,,,,,,,,,,,,,,,,0.01486,,,,0.015043325
2550,0.019629211,,,,,,,,,,,,,,,,,0.01939,,,,0.019629211
2551,0.019608965,,,,,,,,,,,,,,,,,0.01937,,,,0.019608965
2552,0.018465024,,,,,,,,,,,,,,,,,0.01824,,,,0.018465024
2553,0.018910452,,,,,,,,,,,,,,,,,0.01868,,,,0.018910452
2554,0.02121858,,,,,,,,,,,,,,,,,0.02096,,,,0.02121858
2555,0.021633638,,,,,,,,,,,,,,,,,0.02137,,,,0.021633638
2556,0.021431171,,,,,,,,,,,,,,,,,0.02117,,,,0.021431171
2557,0.021056606,,,,,,,,,,,,,,,,,0.0208,,,,0.021056606
2558,0.021421048,,,,,,,,,,,,,,,,,0.02116,,,,0.021421048
2559,0.027343218,,,,,,,,,,,,,,,,,0.02701,,,,0.027343218
2560,0.025784219,,,,,,,,,,,,,,,,,0.02547,,,,0.025784219
2561,0.022463755,,,,,,,,,,,,,,,,,0.02219,,,,0.022463755
2562,0.022311904,,,,,,,,,,,,,,,,,0.02204,,,,0.022311904
2563,0.024215097,,,,,,,,,,,,,,,,,0.02392,,,,0.024215097
