Hour ,$/kWh,$/MWh,,,,,,,,,,Settlement Point Price,,,Year,Mean,Min ,Max,Std Dev
7080,0.01606,16.06,,,,,,,,,,,,,,,,,
7081,0.015,15,,,,,,,,,,,,,,,,,
7082,0.01375,13.75,,,,,,,,,,,,,,,,,
7083,0.01377,13.77,,,,,,,,,,,,,,,,,
7084,0.01436,14.36,,,,,,,,,,,,,,,,,
7085,0.01669,16.69,,,,,,,,,,,,,,,,,
7086,0.01938,19.38,,,,,,,,,,,,,,,,,
7087,0.01906,19.06,,,,,,,,,,,,,,,,,
7088,0.02039,20.39,,,,,,,,,,,,,,,,,
7089,0.02051,20.51,,,,,,,,,,,,,,,,,
7090,0.02151,21.51,,,,,,,,,,,,,,,,,
7091,0.02314,23.14,,,,,,,,,,,,,,,,,
7092,0.0271,27.1,,,,,,,,,,,,,,,,,
7093,0.03634,36.34,,,,,,,,,,,,,,,,,
7094,0.04124,41.24,,,,,,,,,,,,,,,,,
7095,0.04583,45.83,,,,,,,,,,,,,,,,,
7096,0.05025,50.25,,,,,,,,,,,,,,,,,
7097,0.04676,46.76,,,,,,,,,,,,,,,,,
7098,0.04484,44.84,,,,,,,,,,,,,,,,,
7099,0.0386,38.6,,,,,,,,,,,,,,,,,
7100,0.02553,25.53,,,,,,,,,,,,,,,,,
7101,0.02241,22.41,,,,,,,,,,,,,,,,,
7102,0.01998,19.98,,,,,,,,,,,,,,,,,
7103,0.01867,18.67,,,,,,,,,,,,,,,,,
7104,0.01789,17.89,,,,,,,,,,,,,,,,,
7105,0.01714,17.14,,,,,,,,,,,,,,,,,
7106,0.01589,15.89,,,,,,,,,,,,,,,,,
7107,0.01611,16.11,,,,,,,,,,,,,,,,,
7108,0.01735,17.35,,,,,,,,,,,,,,,,,
7109,0.01882,18.82,,,,,,,,,,,,,,,,,
7110,0.02703,27.03,,,,,,,,,,,,,,,,,
7111,0.01894,18.94,,,,,,,,,,,,,,,,,
7112,0.01755,17.55,,,,,,,,,,,,,,,,,
7113,0.01861,18.61,,,,,,,,,,,,,,,,,
7114,0.01873,18.73,,,,,,,,,,,,,,,,,
7115,0.02096,20.96,,,,,,,,,,,,,,,,,
7116,0.02331,23.31,,,,,,,,,,,,,,,,,
7117,0.02512,25.12,,,,,,,,,,,,,,,,,
7118,0.02632,26.32,,,,,,,,,,,,,,,,,
7119,0.02867,28.67,,,,,,,,,,,,,,,,,
7120,0.03253,32.53,,,,,,,,,,,,,,,,,
7121,0.03213,32.13,,,,,,,,,,,,,,,,,
7122,0.03689,36.89,,,,,,,,,,,,,,,,,
7123,0.04538,45.38,,,,,,,,,,,,,,,,,
7124,0.03123,31.23,,,,,,,,,,,,,,,,,
7125,0.02787,27.87,,,,,,,,,,,,,,,,,
7126,0.02581,25.81,,,,,,,,,,,,,,,,,
7127,0.02395,23.95,,,,,,,,,,,,,,,,,
7128,0.02864,28.64,,,,,,,,,,,,,,,,,
7129,0.02403,24.03,,,,,,,,,,,,,,,,,
7130,0.02132,21.32,,,,,,,,,,,,,,,,,
7131,0.02043,20.43,,,,,,,,,,,,,,,,,
7132,0.0204,20.4,,,,,,,,,,,,,,,,,
7133,0.02346,23.46,,,,,,,,,,,,,,,,,
7134,0.02899,28.99,,,,,,,,,,,,,,,,,
7135,0.02813,28.13,,,,,,,,,,,,,,,,,
7136,0.03123,31.23,,,,,,,,,,,,,,,,,
7137,0.03042,30.42,,,,,,,,,,,,,,,,,
7138,0.03079,30.79,,,,,,,,,,,,,,,,,
7139,0.02852,28.52,,,,,,,,,,,,,,,,,
7140,0.02847,28.47,,,,,,,,,,,,,,,,,
7141,0.02405,24.05,,,,,,,,,,,,,,,,,
7142,0.02315,23.15,,,,,,,,,,,,,,,,,
7143,0.0227,22.7,,,,,,,,,,,,,,,,,
7144,0.02403,24.03,,,,,,,,,,,,,,,,,
7145,0.02277,22.77,,,,,,,,,,,,,,,,,
7146,0.02239,22.39,,,,,,,,,,,,,,,,,
7147,0.02103,21.03,,,,,,,,,,,,,,,,,
7148,0.01907,19.07,,,,,,,,,,,,,,,,,
7149,0.01902,19.02,,,,,,,,,,,,,,,,,
7150,0.01956,19.56,,,,,,,,,,,,,,,,,
7151,0.01884,18.84,,,,,,,,,,,,,,,,,
7152,0.01695,16.95,,,,,,,,,,,,,,,,,
7153,0.01445,14.45,,,,,,,,,,,,,,,,,
7154,0.01327,13.27,,,,,,,,,,,,,,,,,
7155,0.01308,13.08,,,,,,,,,,,,,,,,,
7156,0.01361,13.61,,,,,,,,,,,,,,,,,
7157,0.01444,14.44,,,,,,,,,,,,,,,,,
7158,0.01427,14.27,,,,,,,,,,,,,,,,,
7159,0.01299,12.99,,,,,,,,,,,,,,,,,
7160,0.01491,14.91,,,,,,,,,,,,,,,,,
7161,0.01583,15.83,,,,,,,,,,,,,,,,,
7162,0.01789,17.89,,,,,,,,,,,,,,,,,
7163,0.02003,20.03,,,,,,,,,,,,,,,,,
7164,0.0213,21.3,,,,,,,,,,,,,,,,,
7165,0.02507,25.07,,,,,,,,,,,,,,,,,
7166,0.02664,26.64,,,,,,,,,,,,,,,,,
7167,0.03106,31.06,,,,,,,,,,,,,,,,,
7168,0.02949,29.49,,,,,,,,,,,,,,,,,
7169,0.02495,24.95,,,,,,,,,,,,,,,,,
7170,0.0235,23.5,,,,,,,,,,,,,,,,,
7171,0.02291,22.91,,,,,,,,,,,,,,,,,
7172,0.01833,18.33,,,,,,,,,,,,,,,,,
7173,0.0172,17.2,,,,,,,,,,,,,,,,,
7174,0.0171,17.1,,,,,,,,,,,,,,,,,
7175,0.01637,16.37,,,,,,,,,,,,,,,,,
7176,0.01515,15.15,,,,,,,,,,,,,,,,,
7177,0.01541,15.41,,,,,,,,,,,,,,,,,
7178,0.01498,14.98,,,,,,,,,,,,,,,,,
7179,0.01477,14.77,,,,,,,,,,,,,,,,,
7180,0.01503,15.03,,,,,,,,,,,,,,,,,
7181,0.01925,19.25,,,,,,,,,,,,,,,,,
7182,0.02389,23.89,,,,,,,,,,,,,,,,,
7183,0.01934,19.34,,,,,,,,,,,,,,,,,
7184,0.02062,20.62,,,,,,,,,,,,,,,,,
7185,0.0235,23.5,,,,,,,,,,,,,,,,,
7186,0.02332,23.32,,,,,,,,,,,,,,,,,
7187,0.02364,23.64,,,,,,,,,,,,,,,,,
7188,0.02476,24.76,,,,,,,,,,,,,,,,,
7189,0.02618,26.18,,,,,,,,,,,,,,,,,
7190,0.02777,27.77,,,,,,,,,,,,,,,,,
7191,0.02881,28.81,,,,,,,,,,,,,,,,,
7192,0.02879,28.79,,,,,,,,,,,,,,,,,
7193,0.02521,25.21,,,,,,,,,,,,,,,,,
7194,0.02616,26.16,,,,,,,,,,,,,,,,,
7195,0.03036,30.36,,,,,,,,,,,,,,,,,
7196,0.02326,23.26,,,,,,,,,,,,,,,,,
7197,0.02243,22.43,,,,,,,,,,,,,,,,,
7198,0.01828,18.28,,,,,,,,,,,,,,,,,
7199,0.01745,17.45,,,,,,,,,,,,,,,,,
7200,0.0216,21.6,,,,,,,,,,,,,,,,,
7201,0.02094,20.94,,,,,,,,,,,,,,,,,
7202,0.02075,20.75,,,,,,,,,,,,,,,,,
7203,0.02143,21.43,,,,,,,,,,,,,,,,,
7204,0.02206,22.06,,,,,,,,,,,,,,,,,
7205,0.02815,28.15,,,,,,,,,,,,,,,,,
7206,0.03413,34.13,,,,,,,,,,,,,,,,,
7207,0.03687,36.87,,,,,,,,,,,,,,,,,
7208,0.03095,30.95,,,,,,,,,,,,,,,,,
7209,0.03123,31.23,,,,,,,,,,,,,,,,,
7210,0.03262,32.62,,,,,,,,,,,,,,,,,
7211,0.03292,32.92,,,,,,,,,,,,,,,,,
7212,0.03672,36.72,,,,,,,,,,,,,,,,,
7213,0.03337,33.37,,,,,,,,,,,,,,,,,
7214,0.03143,31.43,,,,,,,,,,,,,,,,,
7215,0.03355,33.55,,,,,,,,,,,,,,,,,
7216,0.03871,38.71,,,,,,,,,,,,,,,,,
7217,0.04101,41.01,,,,,,,,,,,,,,,,,
7218,0.043,43,,,,,,,,,,,,,,,,,
7219,0.05146,51.46,,,,,,,,,,,,,,,,,
7220,0.03927,39.27,,,,,,,,,,,,,,,,,
7221,0.03555,35.55,,,,,,,,,,,,,,,,,
7222,0.02933,29.33,,,,,,,,,,,,,,,,,
7223,0.02706,27.06,,,,,,,,,,,,,,,,,
7224,0.03533,35.33,,,,,,,,,,,,,,,,,
7225,0.03233,32.33,,,,,,,,,,,,,,,,,
7226,0.03054,30.54,,,,,,,,,,,,,,,,,
7227,0.02974,29.74,,,,,,,,,,,,,,,,,
7228,0.03009,30.09,,,,,,,,,,,,,,,,,
7229,0.03301,33.01,,,,,,,,,,,,,,,,,
7230,0.0554,55.4,,,,,,,,,,,,,,,,,
7231,0.06419,64.19,,,,,,,,,,,,,,,,,
7232,0.05085,50.85,,,,,,,,,,,,,,,,,
7233,0.04869,48.69,,,,,,,,,,,,,,,,,
7234,0.0407,40.7,,,,,,,,,,,,,,,,,
7235,0.03812,38.12,,,,,,,,,,,,,,,,,
7236,0.03899,38.99,,,,,,,,,,,,,,,,,
7237,0.03549,35.49,,,,,,,,,,,,,,,,,
7238,0.03358,33.58,,,,,,,,,,,,,,,,,
7239,0.03361,33.61,,,,,,,,,,,,,,,,,
7240,0.03335,33.35,,,,,,,,,,,,,,,,,
7241,0.03776,37.76,,,,,,,,,,,,,,,,,
7242,0.0429,42.9,,,,,,,,,,,,,,,,,
7243,0.04756,47.56,,,,,,,,,,,,,,,,,
7244,0.03925,39.25,,,,,,,,,,,,,,,,,
7245,0.03192,31.92,,,,,,,,,,,,,,,,,
7246,0.02533,25.33,,,,,,,,,,,,,,,,,
7247,0.02558,25.58,,,,,,,,,,,,,,,,,
7248,0.02241,22.41,,,,,,,,,,,,,,,,,
7249,0.02018,20.18,,,,,,,,,,,,,,,,,
7250,0.01988,19.88,,,,,,,,,,,,,,,,,
7251,0.01979,19.79,,,,,,,,,,,,,,,,,
7252,0.0203,20.3,,,,,,,,,,,,,,,,,
7253,0.02407,24.07,,,,,,,,,,,,,,,,,
7254,0.03391,33.91,,,,,,,,,,,,,,,,,
7255,0.0437,43.7,,,,,,,,,,,,,,,,,
7256,0.03216,32.16,,,,,,,,,,,,,,,,,
7257,0.02865,28.65,,,,,,,,,,,,,,,,,
7258,0.0241,24.1,,,,,,,,,,,,,,,,,
7259,0.02222,22.22,,,,,,,,,,,,,,,,,
7260,0.02137,21.37,,,,,,,,,,,,,,,,,
7261,0.02266,22.66,,,,,,,,,,,,,,,,,
7262,0.02065,20.65,,,,,,,,,,,,,,,,,
7263,0.02103,21.03,,,,,,,,,,,,,,,,,
7264,0.02295,22.95,,,,,,,,,,,,,,,,,
7265,0.02516,25.16,,,,,,,,,,,,,,,,,
7266,0.04674,46.74,,,,,,,,,,,,,,,,,
7267,0.05392,53.92,,,,,,,,,,,,,,,,,
7268,0.04527,45.27,,,,,,,,,,,,,,,,,
7269,0.03212,32.12,,,,,,,,,,,,,,,,,
7270,0.03019,30.19,,,,,,,,,,,,,,,,,
7271,0.02618,26.18,,,,,,,,,,,,,,,,,
7272,0.02324,23.24,,,,,,,,,,,,,,,,,
7273,0.02188,21.88,,,,,,,,,,,,,,,,,
7274,0.0217,21.7,,,,,,,,,,,,,,,,,
7275,0.02257,22.57,,,,,,,,,,,,,,,,,
7276,0.02384,23.84,,,,,,,,,,,,,,,,,
7277,0.02868,28.68,,,,,,,,,,,,,,,,,
7278,0.0598,59.8,,,,,,,,,,,,,,,,,
7279,0.05927,59.27,,,,,,,,,,,,,,,,,
7280,0.04903,49.03,,,,,,,,,,,,,,,,,
7281,0.04376,43.76,,,,,,,,,,,,,,,,,
7282,0.03473,34.73,,,,,,,,,,,,,,,,,
7283,0.0319,31.9,,,,,,,,,,,,,,,,,
7284,0.03066,30.66,,,,,,,,,,,,,,,,,
7285,0.02553,25.53,,,,,,,,,,,,,,,,,
7286,0.02299,22.99,,,,,,,,,,,,,,,,,
7287,0.02552,25.52,,,,,,,,,,,,,,,,,
7288,0.02699,26.99,,,,,,,,,,,,,,,,,
7289,0.02699,26.99,,,,,,,,,,,,,,,,,
7290,0.03028,30.28,,,,,,,,,,,,,,,,,
7291,0.02731,27.31,,,,,,,,,,,,,,,,,
7292,0.02639,26.39,,,,,,,,,,,,,,,,,
7293,0.02358,23.58,,,,,,,,,,,,,,,,,
7294,0.02462,24.62,,,,,,,,,,,,,,,,,
7295,0.0202,20.2,,,,,,,,,,,,,,,,,
7296,0.02525,25.25,,,,,,,,,,,,,,,,,
7297,0.02024,20.24,,,,,,,,,,,,,,,,,
7298,0.01954,19.54,,,,,,,,,,,,,,,,,
7299,0.01972,19.72,,,,,,,,,,,,,,,,,
7300,0.02011,20.11,,,,,,,,,,,,,,,,,
7301,0.01947,19.47,,,,,,,,,,,,,,,,,
7302,0.02287,22.87,,,,,,,,,,,,,,,,,
7303,0.02472,24.72,,,,,,,,,,,,,,,,,
7304,0.02535,25.35,,,,,,,,,,,,,,,,,
7305,0.02516,25.16,,,,,,,,,,,,,,,,,
7306,0.02557,25.57,,,,,,,,,,,,,,,,,
7307,0.02401,24.01,,,,,,,,,,,,,,,,,
7308,0.02494,24.94,,,,,,,,,,,,,,,,,
7309,0.02399,23.99,,,,,,,,,,,,,,,,,
7310,0.02475,24.75,,,,,,,,,,,,,,,,,
7311,0.02811,28.11,,,,,,,,,,,,,,,,,
7312,0.03016,30.16,,,,,,,,,,,,,,,,,
7313,0.04301,43.01,,,,,,,,,,,,,,,,,
7314,0.056,56,,,,,,,,,,,,,,,,,
7315,0.03694,36.94,,,,,,,,,,,,,,,,,
7316,0.03,30,,,,,,,,,,,,,,,,,
7317,0.02994,29.94,,,,,,,,,,,,,,,,,
7318,0.0252,25.2,,,,,,,,,,,,,,,,,
7319,0.02227,22.27,,,,,,,,,,,,,,,,,
7320,0.02007,20.07,,,,,,,,,,,,,,,,,
7321,0.01646,16.46,,,,,,,,,,,,,,,,,
7322,0.01704,17.04,,,,,,,,,,,,,,,,,
7323,0.0171,17.1,,,,,,,,,,,,,,,,,
7324,0.01732,17.32,,,,,,,,,,,,,,,,,
7325,0.01871,18.71,,,,,,,,,,,,,,,,,
7326,0.02116,21.16,,,,,,,,,,,,,,,,,
7327,0.02187,21.87,,,,,,,,,,,,,,,,,
7328,0.02182,21.82,,,,,,,,,,,,,,,,,
7329,0.02216,22.16,,,,,,,,,,,,,,,,,
7330,0.02231,22.31,,,,,,,,,,,,,,,,,
7331,0.02282,22.82,,,,,,,,,,,,,,,,,
7332,0.02579,25.79,,,,,,,,,,,,,,,,,
7333,0.02474,24.74,,,,,,,,,,,,,,,,,
7334,0.027,27,,,,,,,,,,,,,,,,,
7335,0.03157,31.57,,,,,,,,,,,,,,,,,
7336,0.04022,40.22,,,,,,,,,,,,,,,,,
7337,0.06583,65.83,,,,,,,,,,,,,,,,,
7338,0.06535,65.35,,,,,,,,,,,,,,,,,
7339,0.04345,43.45,,,,,,,,,,,,,,,,,
7340,0.0339,33.9,,,,,,,,,,,,,,,,,
7341,0.03998,39.98,,,,,,,,,,,,,,,,,
7342,0.03022,30.22,,,,,,,,,,,,,,,,,
7343,0.02785,27.85,,,,,,,,,,,,,,,,,
7344,0.0227,22.7,,,,,,,,,,,,,,,,,
7345,0.01981,19.81,,,,,,,,,,,,,,,,,
7346,0.02016,20.16,,,,,,,,,,,,,,,,,
7347,0.02004,20.04,,,,,,,,,,,,,,,,,
7348,0.02496,24.96,,,,,,,,,,,,,,,,,
7349,0.02815,28.15,,,,,,,,,,,,,,,,,
7350,0.0521,52.1,,,,,,,,,,,,,,,,,
7351,0.04865,48.65,,,,,,,,,,,,,,,,,
7352,0.04879,48.79,,,,,,,,,,,,,,,,,
7353,0.04138,41.38,,,,,,,,,,,,,,,,,
7354,0.03271,32.71,,,,,,,,,,,,,,,,,
7355,0.03142,31.42,,,,,,,,,,,,,,,,,
7356,0.03247,32.47,,,,,,,,,,,,,,,,,
7357,0.03169,31.69,,,,,,,,,,,,,,,,,
7358,0.03016,30.16,,,,,,,,,,,,,,,,,
7359,0.03487,34.87,,,,,,,,,,,,,,,,,
7360,0.03777,37.77,,,,,,,,,,,,,,,,,
7361,0.06574,65.74,,,,,,,,,,,,,,,,,
7362,0.04495,44.95,,,,,,,,,,,,,,,,,
7363,0.03283,32.83,,,,,,,,,,,,,,,,,
7364,0.02611,26.11,,,,,,,,,,,,,,,,,
7365,0.02569,25.69,,,,,,,,,,,,,,,,,
7366,0.02428,24.28,,,,,,,,,,,,,,,,,
7367,0.01968,19.68,,,,,,,,,,,,,,,,,
7368,0.01598,15.98,,,,,,,,,,,,,,,,,
7369,0.01374,13.74,,,,,,,,,,,,,,,,,
7370,0.01405,14.05,,,,,,,,,,,,,,,,,
7371,0.01468,14.68,,,,,,,,,,,,,,,,,
7372,0.01616,16.16,,,,,,,,,,,,,,,,,
7373,0.01797,17.97,,,,,,,,,,,,,,,,,
7374,0.03128,31.28,,,,,,,,,,,,,,,,,
7375,0.02533,25.33,,,,,,,,,,,,,,,,,
7376,0.02231,22.31,,,,,,,,,,,,,,,,,
7377,0.02155,21.55,,,,,,,,,,,,,,,,,
7378,0.0202,20.2,,,,,,,,,,,,,,,,,
7379,0.01946,19.46,,,,,,,,,,,,,,,,,
7380,0.01985,19.85,,,,,,,,,,,,,,,,,
7381,0.02327,23.27,,,,,,,,,,,,,,,,,
7382,0.02126,21.26,,,,,,,,,,,,,,,,,
7383,0.02393,23.93,,,,,,,,,,,,,,,,,
7384,0.02501,25.01,,,,,,,,,,,,,,,,,
7385,0.03942,39.42,,,,,,,,,,,,,,,,,
7386,0.02528,25.28,,,,,,,,,,,,,,,,,
7387,0.02151,21.51,,,,,,,,,,,,,,,,,
7388,0.01981,19.81,,,,,,,,,,,,,,,,,
7389,0.02107,21.07,,,,,,,,,,,,,,,,,
7390,0.01817,18.17,,,,,,,,,,,,,,,,,
7391,0.01632,16.32,,,,,,,,,,,,,,,,,
7392,0.01269,12.69,,,,,,,,,,,,,,,,,
7393,0.01165,11.65,,,,,,,,,,,,,,,,,
7394,0.01132,11.32,,,,,,,,,,,,,,,,,
7395,0.01169,11.69,,,,,,,,,,,,,,,,,
7396,0.01215,12.15,,,,,,,,,,,,,,,,,
7397,0.01369,13.69,,,,,,,,,,,,,,,,,
7398,0.02231,22.31,,,,,,,,,,,,,,,,,
7399,0.02165,21.65,,,,,,,,,,,,,,,,,
7400,0.01991,19.91,,,,,,,,,,,,,,,,,
7401,0.0226,22.6,,,,,,,,,,,,,,,,,
7402,0.02213,22.13,,,,,,,,,,,,,,,,,
7403,0.02257,22.57,,,,,,,,,,,,,,,,,
7404,0.0244,24.4,,,,,,,,,,,,,,,,,
7405,0.02608,26.08,,,,,,,,,,,,,,,,,
7406,0.02686,26.86,,,,,,,,,,,,,,,,,
7407,0.02665,26.65,,,,,,,,,,,,,,,,,
7408,0.03805,38.05,,,,,,,,,,,,,,,,,
7409,0.06249,62.49,,,,,,,,,,,,,,,,,
7410,0.03289,32.89,,,,,,,,,,,,,,,,,
7411,0.02464,24.64,,,,,,,,,,,,,,,,,
7412,0.02352,23.52,,,,,,,,,,,,,,,,,
7413,0.02141,21.41,,,,,,,,,,,,,,,,,
7414,0.0201,20.1,,,,,,,,,,,,,,,,,
7415,0.0185,18.5,,,,,,,,,,,,,,,,,
7416,0.0152,15.2,,,,,,,,,,,,,,,,,
7417,0.01299,12.99,,,,,,,,,,,,,,,,,
7418,0.01279,12.79,,,,,,,,,,,,,,,,,
7419,0.01405,14.05,,,,,,,,,,,,,,,,,
7420,0.01602,16.02,,,,,,,,,,,,,,,,,
7421,0.0201,20.1,,,,,,,,,,,,,,,,,
7422,0.02574,25.74,,,,,,,,,,,,,,,,,
7423,0.02407,24.07,,,,,,,,,,,,,,,,,
7424,0.02157,21.57,,,,,,,,,,,,,,,,,
7425,0.02464,24.64,,,,,,,,,,,,,,,,,
7426,0.02719,27.19,,,,,,,,,,,,,,,,,
7427,0.03033,30.33,,,,,,,,,,,,,,,,,
7428,0.03274,32.74,,,,,,,,,,,,,,,,,
7429,0.04119,41.19,,,,,,,,,,,,,,,,,
7430,0.03977,39.77,,,,,,,,,,,,,,,,,
7431,0.04524,45.24,,,,,,,,,,,,,,,,,
7432,0.04773,47.73,,,,,,,,,,,,,,,,,
7433,0.07731,77.31,,,,,,,,,,,,,,,,,
7434,0.0561,56.1,,,,,,,,,,,,,,,,,
7435,0.03474,34.74,,,,,,,,,,,,,,,,,
7436,0.03241,32.41,,,,,,,,,,,,,,,,,
7437,0.03137,31.37,,,,,,,,,,,,,,,,,
7438,0.02844,28.44,,,,,,,,,,,,,,,,,
7439,0.02525,25.25,,,,,,,,,,,,,,,,,
7440,0.02564,25.64,,,,,,,,,,,,,,,,,
7441,0.02362,23.62,,,,,,,,,,,,,,,,,
7442,0.02193,21.93,,,,,,,,,,,,,,,,,
7443,0.02195,21.95,,,,,,,,,,,,,,,,,
7444,0.02399,23.99,,,,,,,,,,,,,,,,,
7445,0.0261,26.1,,,,,,,,,,,,,,,,,
7446,0.0367,36.7,,,,,,,,,,,,,,,,,
7447,0.03648,36.48,,,,,,,,,,,,,,,,,
7448,0.03432,34.32,,,,,,,,,,,,,,,,,
7449,0.03262,32.62,,,,,,,,,,,,,,,,,
7450,0.03326,33.26,,,,,,,,,,,,,,,,,
7451,0.03622,36.22,,,,,,,,,,,,,,,,,
7452,0.04722,47.22,,,,,,,,,,,,,,,,,
7453,0.0468,46.8,,,,,,,,,,,,,,,,,
7454,0.04705,47.05,,,,,,,,,,,,,,,,,
7455,0.04421,44.21,,,,,,,,,,,,,,,,,
7456,0.03924,39.24,,,,,,,,,,,,,,,,,
7457,0.04614,46.14,,,,,,,,,,,,,,,,,
7458,0.03011,30.11,,,,,,,,,,,,,,,,,
7459,0.02404,24.04,,,,,,,,,,,,,,,,,
7460,0.02184,21.84,,,,,,,,,,,,,,,,,
7461,0.02051,20.51,,,,,,,,,,,,,,,,,
7462,0.01903,19.03,,,,,,,,,,,,,,,,,
7463,0.0177,17.7,,,,,,,,,,,,,,,,,
7464,0.01264,12.64,,,,,,,,,,,,,,,,,
7465,0.01057,10.57,,,,,,,,,,,,,,,,,
7466,0.01024,10.24,,,,,,,,,,,,,,,,,
7467,0.01034,10.34,,,,,,,,,,,,,,,,,
7468,0.01248,12.48,,,,,,,,,,,,,,,,,
7469,0.01361,13.61,,,,,,,,,,,,,,,,,
7470,0.01733,17.33,,,,,,,,,,,,,,,,,
7471,0.01787,17.87,,,,,,,,,,,,,,,,,
7472,0.02139,21.39,,,,,,,,,,,,,,,,,
7473,0.02681,26.81,,,,,,,,,,,,,,,,,
7474,0.023,23,,,,,,,,,,,,,,,,,
7475,0.02363,23.63,,,,,,,,,,,,,,,,,
7476,0.0243,24.3,,,,,,,,,,,,,,,,,
7477,0.02686,26.86,,,,,,,,,,,,,,,,,
7478,0.02683,26.83,,,,,,,,,,,,,,,,,
7479,0.02591,25.91,,,,,,,,,,,,,,,,,
7480,0.03024,30.24,,,,,,,,,,,,,,,,,
7481,0.04006,40.06,,,,,,,,,,,,,,,,,
7482,0.02761,27.61,,,,,,,,,,,,,,,,,
7483,0.02018,20.18,,,,,,,,,,,,,,,,,
7484,0.02042,20.42,,,,,,,,,,,,,,,,,
7485,0.01903,19.03,,,,,,,,,,,,,,,,,
7486,0.01686,16.86,,,,,,,,,,,,,,,,,
7487,0.01504,15.04,,,,,,,,,,,,,,,,,
7488,0.01428,14.28,,,,,,,,,,,,,,,,,
7489,0.01131,11.31,,,,,,,,,,,,,,,,,
7490,0.01031,10.31,,,,,,,,,,,,,,,,,
7491,0.0101,10.1,,,,,,,,,,,,,,,,,
7492,0.01063,10.63,,,,,,,,,,,,,,,,,
7493,0.00857,8.57,,,,,,,,,,,,,,,,,
7494,0.01242,12.42,,,,,,,,,,,,,,,,,
7495,0.01277,12.77,,,,,,,,,,,,,,,,,
7496,0.01496,14.96,,,,,,,,,,,,,,,,,
7497,0.01642,16.42,,,,,,,,,,,,,,,,,
7498,0.01794,17.94,,,,,,,,,,,,,,,,,
7499,0.01964,19.64,,,,,,,,,,,,,,,,,
7500,0.02016,20.16,,,,,,,,,,,,,,,,,
7501,0.02314,23.14,,,,,,,,,,,,,,,,,
7502,0.02405,24.05,,,,,,,,,,,,,,,,,
7503,0.02304,23.04,,,,,,,,,,,,,,,,,
7504,0.03027,30.27,,,,,,,,,,,,,,,,,
7505,0.04957,49.57,,,,,,,,,,,,,,,,,
7506,0.03204,32.04,,,,,,,,,,,,,,,,,
7507,0.02323,23.23,,,,,,,,,,,,,,,,,
7508,0.02252,22.52,,,,,,,,,,,,,,,,,
7509,0.01921,19.21,,,,,,,,,,,,,,,,,
7510,0.01594,15.94,,,,,,,,,,,,,,,,,
7511,0.01356,13.56,,,,,,,,,,,,,,,,,
7512,0.01337,13.37,,,,,,,,,,,,,,,,,
7513,0.01224,12.24,,,,,,,,,,,,,,,,,
7514,0.01129,11.29,,,,,,,,,,,,,,,,,
7515,0.0102,10.2,,,,,,,,,,,,,,,,,
7516,0.0126,12.6,,,,,,,,,,,,,,,,,
7517,0.01338,13.38,,,,,,,,,,,,,,,,,
7518,0.01674,16.74,,,,,,,,,,,,,,,,,
7519,0.01758,17.58,,,,,,,,,,,,,,,,,
7520,0.01952,19.52,,,,,,,,,,,,,,,,,
7521,0.02106,21.06,,,,,,,,,,,,,,,,,
7522,0.02187,21.87,,,,,,,,,,,,,,,,,
7523,0.02514,25.14,,,,,,,,,,,,,,,,,
7524,0.03114,31.14,,,,,,,,,,,,,,,,,
7525,0.03265,32.65,,,,,,,,,,,,,,,,,
7526,0.03564,35.64,,,,,,,,,,,,,,,,,
7527,0.03876,38.76,,,,,,,,,,,,,,,,,
7528,0.03794,37.94,,,,,,,,,,,,,,,,,
7529,0.0538,53.8,,,,,,,,,,,,,,,,,
7530,0.0363,36.3,,,,,,,,,,,,,,,,,
7531,0.02689,26.89,,,,,,,,,,,,,,,,,
7532,0.02381,23.81,,,,,,,,,,,,,,,,,
7533,0.02363,23.63,,,,,,,,,,,,,,,,,
7534,0.02257,22.57,,,,,,,,,,,,,,,,,
7535,0.01859,18.59,,,,,,,,,,,,,,,,,
7536,0.01867,18.67,,,,,,,,,,,,,,,,,
7537,0.01718,17.18,,,,,,,,,,,,,,,,,
7538,0.01652,16.52,,,,,,,,,,,,,,,,,
7539,0.01668,16.68,,,,,,,,,,,,,,,,,
7540,0.01724,17.24,,,,,,,,,,,,,,,,,
7541,0.01766,17.66,,,,,,,,,,,,,,,,,
7542,0.02829,28.29,,,,,,,,,,,,,,,,,
7543,0.02578,25.78,,,,,,,,,,,,,,,,,
7544,0.02822,28.22,,,,,,,,,,,,,,,,,
7545,0.02515,25.15,,,,,,,,,,,,,,,,,
7546,0.02783,27.83,,,,,,,,,,,,,,,,,
7547,0.04175,41.75,,,,,,,,,,,,,,,,,
7548,0.04889,48.89,,,,,,,,,,,,,,,,,
7549,0.05265,52.65,,,,,,,,,,,,,,,,,
7550,0.05143,51.43,,,,,,,,,,,,,,,,,
7551,0.06098,60.98,,,,,,,,,,,,,,,,,
7552,0.07886,78.86,,,,,,,,,,,,,,,,,
7553,0.14777,147.77,,,,,,,,,,,,,,,,,
7554,0.08356,83.56,,,,,,,,,,,,,,,,,
7555,0.04351,43.51,,,,,,,,,,,,,,,,,
7556,0.0332,33.2,,,,,,,,,,,,,,,,,
7557,0.0271,27.1,,,,,,,,,,,,,,,,,
7558,0.02456,24.56,,,,,,,,,,,,,,,,,
7559,0.02122,21.22,,,,,,,,,,,,,,,,,
7560,0.02,20,,,,,,,,,,,,,,,,,
